106.000000, 173.692071
107.000000, 175.000000
108.000000, 175.713769
109.000000, 177.000000
110.000000, 177.718249
111.000000, 179.000000
112.000000, 179.720510
113.000000, 181.000000
114.000000, 181.720510
115.000000, 183.000000
116.000000, 183.720510
117.000000, 185.000000
118.000000, 185.720510
119.000000, 187.000000
120.000000, 187.720510
121.000000, 189.000000
122.000000, 189.720510
123.000000, 191.000000
124.000000, 191.720510
125.000000, 193.000000
126.000000, 193.720510
127.000000, 195.000000
128.000000, 195.720510
129.000000, 197.000000
130.000000, 197.720510
131.000000, 199.000000
132.000000, 199.722291
133.000000, 201.000000
134.000000, 201.731904
135.000000, 203.000000
136.000000, 203.744909
137.000000, 205.000000
138.000000, 205.765923
139.000000, 207.000000
140.000000, 207.788156
141.000000, 209.000000
142.000000, 209.811719
143.000000, 211.000000
144.000000, 211.836735
145.000000, 213.000000
146.000000, 213.863341
147.000000, 215.000000
148.000000, 215.891695
149.000000, 217.000000
150.000000, 217.921975
151.000000, 219.000000
152.000000, 219.954383
153.000000, 221.000000
154.000000, 221.989153
155.000000, 223.000000
156.000000, 224.026552
157.000000, 225.000000
158.000000, 226.066460
159.000000, 227.000000
160.000000, 228.089024
161.000000, 229.000000
162.000000, 230.114079
163.000000, 231.000000
164.000000, 232.144519
165.000000, 233.000000
166.000000, 234.176669
167.000000, 235.000000
168.000000, 236.210678
169.000000, 237.000000
170.000000, 238.246711
171.000000, 239.000000
172.000000, 240.284954
173.000000, 241.000000
174.000000, 242.325618
175.000000, 243.000000
176.000000, 244.368941
177.000000, 245.000000
178.000000, 246.415190
179.000000, 247.000000
180.000000, 248.464673
181.000000, 249.000000
182.000000, 250.510627
183.000000, 251.000000
184.000000, 252.555690
185.000000, 253.000000
186.000000, 254.597388
187.000000, 255.000000
188.000000, 256.641540
189.000000, 257.000000
190.000000, 258.688201
191.000000, 259.000000
192.000000, 260.737594
193.000000, 261.000000
194.000000, 262.789963
195.000000, 263.000000
196.000000, 264.845587
197.000000, 265.000000
198.000000, 266.904780
199.000000, 267.000000
200.000000, 268.967895
201.000000, 269.000000
202.000000, 269.308518
203.000000, 269.000000
204.000000, 267.945338
205.000000, 267.000000
206.000000, 266.582170
207.000000, 265.218033
208.000000, 265.000000
209.000000, 263.849886
210.000000, 263.000000
211.000000, 262.481728
212.000000, 261.113572
213.000000, 261.000000
214.000000, 259.780636
215.000000, 259.000000
216.000000, 258.712148
217.000000, 257.704122
218.000000, 257.000000
219.000000, 256.435268
220.000000, 255.146834
221.000000, 255.000000
222.000000, 253.000000
223.000000, 252.850624
224.000000, 251.000000
225.000000, 250.638669
226.000000, 249.000000
227.000000, 248.812152
228.000000, 247.348020
229.000000, 247.000000
230.000000, 246.092532
231.000000, 245.000000
232.000000, 244.837052
233.000000, 243.741930
234.000000, 243.085866
235.000000, 243.000000
236.000000, 242.470248
237.000000, 241.854635
238.000000, 241.239022
239.000000, 241.000000
240.000000, 240.623403
241.000000, 240.007795
242.000000, 239.392177
243.000000, 239.000000
244.000000, 238.776560
245.000000, 238.160951
246.000000, 237.000000
247.000000, 235.637848
248.000000, 235.000000
249.000000, 233.000000
250.000000, 231.000000
251.000000, 229.000000
252.000000, 227.000000
253.000000, 225.463169
254.000000, 225.000000
255.000000, 224.568764
256.000000, 224.013568
257.000000, 223.458372
258.000000, 223.000000
259.000000, 222.903180
260.000000, 222.347979
261.000000, 221.792788
262.000000, 221.237588
263.000000, 221.000000
264.000000, 220.682396
265.000000, 220.127201
266.000000, 219.572004
267.000000, 219.016813
268.000000, 219.000000
269.000000, 218.461612
270.000000, 217.352802
271.000000, 217.000000
272.000000, 215.000000
273.000000, 213.203631
274.000000, 213.000000
275.000000, 211.000000
276.000000, 210.405070
277.000000, 209.000000
278.000000, 207.606509
279.000000, 207.000000
280.000000, 205.000000
281.000000, 204.807949
282.000000, 204.057177
283.000000, 203.000000
284.000000, 202.542886
285.000000, 201.028583
286.000000, 201.000000
287.000000, 200.210277
288.000000, 199.405348
289.000000, 199.000000
290.000000, 198.727898
291.000000, 198.179751
292.000000, 197.631605
293.000000, 197.083465
294.000000, 197.000000
295.000000, 195.851665
296.000000, 195.000000
297.000000, 194.527545
298.000000, 193.400655
299.000000, 193.000000
300.000000, 192.273754
301.000000, 191.146852
302.000000, 191.000000
303.000000, 190.019951
304.000000, 189.000000
305.000000, 188.893049
306.000000, 188.755011
307.000000, 188.755011
308.000000, 188.755011
309.000000, 188.755011
310.000000, 188.755011
311.000000, 188.755011
312.000000, 188.755011
313.000000, 188.755011
314.000000, 188.755011
315.000000, 188.755011
316.000000, 188.755011
317.000000, 188.755011
318.000000, 188.755011
319.000000, 188.755011
320.000000, 188.755011
321.000000, 188.755011
322.000000, 188.755011
323.000000, 187.077644
324.000000, 187.000000
325.000000, 185.159088
326.000000, 185.000000
327.000000, 183.233911
328.000000, 183.000000
329.000000, 181.302889
330.000000, 181.000000
331.000000, 179.366682
332.000000, 179.000000
333.000000, 177.425853
334.000000, 177.000000
335.000000, 175.480887
336.000000, 175.000000
337.000000, 173.531364
338.000000, 173.000000
339.000000, 171.578594
340.000000, 171.000000
341.000000, 169.622882
342.000000, 169.000000
343.000000, 167.664493
344.000000, 167.000000
345.000000, 165.703664
346.000000, 165.000000
347.000000, 163.740602
348.000000, 163.000000
349.000000, 161.775493
350.000000, 161.000000
351.000000, 159.808503
352.000000, 159.000000
353.000000, 157.839780
354.000000, 157.000000
355.000000, 155.869457
356.000000, 155.000000
357.000000, 153.897654
358.000000, 153.000000
359.000000, 151.924479
360.000000, 151.000000
361.000000, 149.956775
362.000000, 149.000000
363.000000, 147.993466
364.000000, 147.000000
365.000000, 146.027664
366.000000, 145.000000
367.000000, 144.059615
368.000000, 143.000000
369.000000, 142.091751
370.000000, 141.000000
371.000000, 140.125881
372.000000, 139.000000
373.000000, 138.157539
374.000000, 137.000000
375.000000, 136.186985
376.000000, 135.000000
377.000000, 134.214441
378.000000, 133.000000
379.000000, 132.240103
380.000000, 131.000000
381.000000, 130.264142
382.000000, 129.000000
383.000000, 128.286707
384.000000, 127.000000
385.000000, 126.307929
386.000000, 125.000000
387.000000, 124.307929
388.000000, 123.000000
389.000000, 122.307929
